Date,Kind,Model,Max Mode,Input (w/ Cache Write),Input (w/o Cache Write),Cache Read,Output Tokens,Total Tokens,Cost
"2026-03-03T14:16:53.030Z","Included","claude-4.6-opus-high-thinking","No","70768","14","865649","7230","943661","Included"
"2026-03-03T14:16:07.406Z","Included","claude-4.6-opus-high-thinking","No","170893","154412","202514","22405","550224","Included"
"2026-03-03T14:08:39.293Z","Included","composer-1.5","No","0","54767","470368","9481","534616","Included"
"2026-03-03T13:58:55.948Z","Included","claude-4.6-opus-high-thinking","No","99999","55","5309467","36220","5445741","Included"
"2026-03-03T13:53:47.590Z","Included","claude-4.6-opus-high-thinking","No","42281","15","656578","8648","707522","Included"
"2026-03-03T13:53:33.874Z","Included","claude-4.6-opus-high-thinking","No","49480","38","1979011","18820","2047349","Included"
"2026-03-03T13:53:21.129Z","Included","claude-4.6-opus-high-thinking","No","23375","22","572510","5987","601894","Included"
"2026-03-03T13:52:33.288Z","Included","composer-1.5","No","0","30616","18496","3687","52799","Included"
"2026-03-03T13:52:28.802Z","Included","composer-1.5","No","0","36689","18496","2099","57284","Included"
"2026-03-03T13:49:58.165Z","Included","composer-1.5","No","0","7867","18496","4402","30765","Included"
"2026-03-03T13:46:56.887Z","Included","composer-1.5","No","0","10898","18496","7512","36906","Included"
"2026-03-03T13:46:53.626Z","Included","composer-1.5","No","0","8612","19200","5626","33438","Included"
"2026-03-03T13:40:54.292Z","Included","claude-4.6-opus-high-thinking","No","463055","53205","15597571","70720","16184551","Included"
"2026-03-03T13:34:07.620Z","Included","composer-1.5","No","0","32337","155936","2903","191176","Included"
"2026-03-03T13:34:02.783Z","Included","composer-1.5","No","0","44145","93248","4850","142243","Included"
"2026-03-03T13:33:34.886Z","Included","claude-4.6-opus-high-thinking","No","369229","158249","618660","23095","1169233","Included"
"2026-03-03T13:22:04.762Z","Included","auto","No","0","110951","14592","1791","127334","Included"
"2026-03-03T01:23:48.980Z","Included","auto","No","0","144144","2644480","9815","2798439","Included"
"2026-03-03T01:16:49.658Z","Included","auto","No","0","61029","852992","10887","924908","Included"
"2026-03-03T01:10:26.321Z","Included","claude-4.6-sonnet-medium-thinking","No","31490","20","2014693","13765","2059968","Included"
"2026-03-03T01:07:25.142Z","Included","claude-4.6-sonnet-medium-thinking","No","6425","8","556919","2585","565937","Included"
"2026-03-03T01:02:37.236Z","Included","claude-4.6-sonnet-medium-thinking","No","72624","16","1099317","10989","1182946","Included"
"2026-03-03T00:53:06.116Z","Included","auto","No","0","14316","498176","7320","519812","Included"
"2026-03-03T00:47:29.871Z","Included","auto","No","0","15336","161280","8619","185235","Included"
"2026-03-03T00:44:58.725Z","Included","auto","No","0","5999","184832","2840","193671","Included"
"2026-03-03T00:41:52.393Z","Included","auto","No","0","19277","324608","9090","352975","Included"
"2026-03-03T00:33:21.853Z","Included","auto","No","0","25102","276480","6558","308140","Included"
"2026-03-03T00:23:09.525Z","Included","auto","No","0","342","501760","1941","504043","Included"
"2026-03-03T00:21:37.090Z","Errored, No Charge","auto","No","0","0","0","0","0","-"
"2026-03-03T00:20:01.224Z","Errored, No Charge","auto","No","0","240733","10752","0","251485","-"
"2026-03-03T00:18:35.752Z","Included","auto","No","0","0","0","0","0","Included"
"2026-03-03T00:17:43.402Z","Included","auto","No","0","0","0","0","0","Included"
"2026-03-02T19:40:13.401Z","Included","auto","No","0","540351","7875712","9017","8425080","Included"
"2026-03-02T19:38:20.401Z","Included","auto","No","0","44460","1879168","1851","1925479","Included"
"2026-03-02T19:37:30.319Z","Included","auto","No","0","33758","144512","1571","179841","Included"
"2026-03-02T19:15:41.355Z","Included","auto","No","0","346950","2402048","3066","2752064","Included"
"2026-03-02T17:53:22.194Z","Included","auto","No","0","599","164224","991","165814","Included"
"2026-03-02T17:42:24.490Z","Included","auto","No","0","19946","309120","394","329460","Included"
"2026-03-02T17:40:49.319Z","Included","auto","No","0","36961","612864","835","650660","Included"
"2026-03-02T17:33:57.410Z","Included","auto","No","0","354110","1353728","2652","1710490","Included"
"2026-03-02T17:28:14.383Z","Included","auto","No","0","36915","107264","329","144508","Included"
"2026-03-02T17:25:06.504Z","Included","auto","No","0","78967","1584640","6872","1670479","Included"
"2026-03-02T17:23:42.728Z","Included","auto","No","0","1531","210176","670","212377","Included"
"2026-03-02T17:22:23.059Z","Included","auto","No","0","192393","17408","460","210261","Included"
"2026-03-02T17:07:56.308Z","Included","auto","No","0","26756","171392","1760","199908","Included"
"2026-03-02T17:04:07.355Z","Included","auto","No","0","20909","215808","7656","244373","Included"
"2026-03-02T16:55:55.906Z","Included","auto","No","0","17342","127104","2060","146506","Included"
"2026-02-28T02:21:00.298Z","Included","auto","No","0","38974","11264","460","50698","Included"
"2026-02-28T02:18:15.318Z","Included","auto","No","0","1154","28672","336","30162","Included"
"2026-02-28T02:15:54.454Z","Included","auto","No","0","17539","11264","339","29142","Included"
"2026-02-28T02:10:13.257Z","Included","auto","No","0","12797","100352","2894","116043","Included"
"2026-02-28T01:42:35.319Z","Included","auto","No","0","3618","23552","1277","28447","Included"
"2026-02-28T01:37:31.519Z","Included","auto","No","0","2408","144384","1118","147910","Included"
"2026-02-28T01:34:57.444Z","Included","auto","No","0","37258","105472","794","143524","Included"
"2026-02-26T21:53:02.236Z","Included","auto","No","0","1264","45056","314","46634","Included"
"2026-02-26T21:52:22.819Z","Included","auto","No","0","1558","43520","758","45836","Included"
"2026-02-26T21:40:45.052Z","Included","auto","No","0","1323","42496","456","44275","Included"
"2026-02-26T21:30:14.426Z","Included","auto","No","0","1241","41472","437","43150","Included"
"2026-02-26T21:29:39.838Z","Included","auto","No","0","946","40960","400","42306","Included"
"2026-02-26T21:26:40.254Z","Included","auto","No","0","5232","235008","2380","242620","Included"
"2026-02-26T21:24:42.645Z","Included","auto","No","0","7182","342016","2335","351533","Included"
"2026-02-26T21:20:47.660Z","Included","auto","No","0","4965","121344","447","126756","Included"
"2026-02-26T21:19:21.587Z","Included","auto","No","0","8547","243200","2573","254320","Included"
"2026-02-26T21:17:22.232Z","Included","auto","No","0","5044","141824","1402","148270","Included"
"2026-02-26T21:10:07.698Z","Included","auto","No","0","2783","51712","1000","55495","Included"
"2026-02-26T21:07:25.992Z","Included","auto","No","0","1141","15360","429","16930","Included"
"2026-02-26T21:06:00.307Z","Included","auto","No","0","4588","40960","839","46387","Included"
"2026-02-25T21:58:06.152Z","Included","auto","No","0","3822","62464","977","67263","Included"
"2026-02-25T20:06:23.199Z","Included","auto","No","0","3063","111104","1068","115235","Included"
"2026-02-25T20:02:22.174Z","Included","auto","No","0","10977","51712","1438","64127","Included"
"2026-02-25T19:40:35.275Z","Included","auto","No","0","6638","14720","266","21624","Included"
"2026-02-25T19:39:00.311Z","Included","auto","No","0","2808","19328","265","22401","Included"
"2026-02-25T19:31:37.144Z","Included","auto","No","0","4017","49664","382","54063","Included"
"2026-02-25T19:26:27.097Z","Included","auto","No","0","6062","54528","1136","61726","Included"
"2026-02-25T19:23:45.476Z","Included","auto","No","0","5577","63488","2784","71849","Included"
